;t;Pga;(Po-Pa);(Pk-Pa);(Po-Pk);DPg;DPL;sigm;Q;Qgk;MgSH;Pэкран
7741;7,74100E-1 ;9,03322E+0 ;1,31952E+0 ;1,10354E+0 ;2,35175E+0 ;7,36000E-2 ;4,82155E-1 ;1,36880E+0 ;2,80054E+0 ;1,35029E-3 ;1,70656E-4 ;5,65690E-2 
7742;7,74200E-1 ;9,03322E+0 ;1,31748E+0 ;1,10282E+0 ;2,34971E+0 ;7,36000E-2 ;4,82155E-1 ;1,36880E+0 ;2,80236E+0 ;1,35117E-3 ;1,70656E-4 ;4,22309E-2 
7743;7,74300E-1 ;9,03322E+0 ;1,31544E+0 ;1,10067E+0 ;2,34767E+0 ;7,36000E-2 ;4,82155E-1 ;1,36234E+0 ;2,80783E+0 ;1,35381E-3 ;1,70656E-4 ;2,07248E-2 
7744;7,74400E-1 ;9,03322E+0 ;1,30423E+0 ;1,09924E+0 ;2,33646E+0 ;7,36000E-2 ;4,82155E-1 ;1,36665E+0 ;2,81150E+0 ;1,35558E-3 ;1,70656E-4 ;2,80160E-3 
7745;7,74500E-1 ;9,03322E+0 ;1,30067E+0 ;1,09350E+0 ;2,33290E+0 ;7,36000E-2 ;4,82155E-1 ;1,36449E+0 ;2,82624E+0 ;1,36269E-3 ;1,70656E-4 ;-5,80083E-3 
7746;7,74600E-1 ;9,03322E+0 ;1,29608E+0 ;1,08920E+0 ;2,32831E+0 ;7,36000E-2 ;4,82155E-1 ;1,36736E+0 ;2,83740E+0 ;1,36807E-3 ;1,70656E-4 ;5,66834E-3 
7747;7,74700E-1 ;9,03322E+0 ;1,30576E+0 ;1,08203E+0 ;2,33799E+0 ;7,36000E-2 ;4,82155E-1 ;1,37167E+0 ;2,85620E+0 ;1,37713E-3 ;1,70656E-4 ;4,86827E-2 
7748;7,74800E-1 ;9,03322E+0 ;1,31035E+0 ;1,08203E+0 ;2,34258E+0 ;7,36000E-2 ;4,82155E-1 ;1,35804E+0 ;2,85620E+0 ;1,37713E-3 ;1,70656E-4 ;9,60005E-2 
7749;7,74900E-1 ;9,03322E+0 ;1,31086E+0 ;1,08490E+0 ;2,34309E+0 ;7,36000E-2 ;4,82155E-1 ;1,36306E+0 ;2,84865E+0 ;1,37349E-3 ;1,70656E-4 ;1,35430E-1 
7750;7,75000E-1 ;9,03322E+0 ;1,30372E+0 ;1,08490E+0 ;2,33595E+0 ;7,36000E-2 ;4,82155E-1 ;1,36019E+0 ;2,84865E+0 ;1,37349E-3 ;1,70656E-4 ;1,56938E-1 
7751;7,75100E-1 ;9,03322E+0 ;1,30372E+0 ;1,08347E+0 ;2,33595E+0 ;7,36000E-2 ;4,82155E-1 ;1,36019E+0 ;2,85242E+0 ;1,37531E-3 ;1,70656E-4 ;1,69126E-1 
7752;7,75200E-1 ;9,03322E+0 ;1,30322E+0 ;1,07630E+0 ;2,33545E+0 ;7,36000E-2 ;4,82155E-1 ;1,36449E+0 ;2,87142E+0 ;1,38447E-3 ;1,70656E-4 ;1,73427E-1 
7753;7,75300E-1 ;9,03322E+0 ;1,30271E+0 ;1,07271E+0 ;2,33494E+0 ;7,36000E-2 ;4,82155E-1 ;1,36163E+0 ;2,88102E+0 ;1,38910E-3 ;1,70656E-4 ;1,76294E-1 
7754;7,75400E-1 ;9,03322E+0 ;1,30220E+0 ;1,07199E+0 ;2,33443E+0 ;7,36000E-2 ;4,82155E-1 ;1,35876E+0 ;2,88294E+0 ;1,39002E-3 ;1,70656E-4 ;1,71276E-1 
7755;7,75500E-1 ;9,03322E+0 ;1,29659E+0 ;1,06697E+0 ;2,32882E+0 ;7,36000E-2 ;4,82155E-1 ;1,36091E+0 ;2,89651E+0 ;1,39656E-3 ;1,70656E-4 ;1,62674E-1 
7756;7,75600E-1 ;9,03322E+0 ;1,30220E+0 ;1,06769E+0 ;2,33443E+0 ;7,36000E-2 ;4,82155E-1 ;1,35876E+0 ;2,89456E+0 ;1,39562E-3 ;1,70656E-4 ;1,59089E-1 
7757;7,75700E-1 ;9,03322E+0 ;1,29812E+0 ;1,06267E+0 ;2,33035E+0 ;7,36000E-2 ;4,82155E-1 ;1,35589E+0 ;2,90823E+0 ;1,40222E-3 ;1,70656E-4 ;1,56220E-1 
7758;7,75800E-1 ;9,03322E+0 ;1,29455E+0 ;1,06554E+0 ;2,32678E+0 ;7,36000E-2 ;4,82155E-1 ;1,36306E+0 ;2,90040E+0 ;1,39844E-3 ;1,70656E-4 ;1,53353E-1 
7759;7,75900E-1 ;9,03322E+0 ;1,29200E+0 ;1,06124E+0 ;2,32423E+0 ;7,36000E-2 ;4,82155E-1 ;1,36163E+0 ;2,91215E+0 ;1,40411E-3 ;1,70656E-4 ;1,44032E-1 
7760;7,76000E-1 ;9,03322E+0 ;1,29150E+0 ;1,06554E+0 ;2,32373E+0 ;7,36000E-2 ;4,82155E-1 ;1,35804E+0 ;2,90040E+0 ;1,39844E-3 ;1,70656E-4 ;1,33279E-1 
7761;7,76100E-1 ;9,03322E+0 ;1,28997E+0 ;1,06196E+0 ;2,32220E+0 ;7,36000E-2 ;4,82155E-1 ;1,36593E+0 ;2,91019E+0 ;1,40316E-3 ;1,70656E-4 ;1,03168E-1 
7762;7,76200E-1 ;9,03322E+0 ;1,28742E+0 ;1,05622E+0 ;2,31965E+0 ;7,36000E-2 ;4,82155E-1 ;1,36091E+0 ;2,92599E+0 ;1,41078E-3 ;1,70656E-4 ;7,66428E-2 
7763;7,76300E-1 ;9,03322E+0 ;1,28538E+0 ;1,05336E+0 ;2,31761E+0 ;7,36000E-2 ;4,82155E-1 ;1,36593E+0 ;2,93396E+0 ;1,41462E-3 ;1,70656E-4 ;4,50999E-2 
7764;7,76400E-1 ;9,03322E+0 ;1,27672E+0 ;1,05049E+0 ;2,30895E+0 ;7,36000E-2 ;4,82155E-1 ;1,36665E+0 ;2,94197E+0 ;1,41848E-3 ;1,70656E-4 ;1,14040E-2 
7765;7,76500E-1 ;9,03322E+0 ;1,27162E+0 ;1,04905E+0 ;2,30385E+0 ;7,36000E-2 ;4,82155E-1 ;1,37310E+0 ;2,94599E+0 ;1,42042E-3 ;1,70656E-4 ;-1,08204E-2 
7766;7,76600E-1 ;9,03322E+0 ;1,26653E+0 ;1,04547E+0 ;2,29876E+0 ;7,36000E-2 ;4,82155E-1 ;1,36880E+0 ;2,95609E+0 ;1,42529E-3 ;1,70656E-4 ;-1,49962E-3 
7767;7,76700E-1 ;9,03322E+0 ;1,27366E+0 ;1,04045E+0 ;2,30589E+0 ;7,36000E-2 ;4,82155E-1 ;1,36521E+0 ;2,97035E+0 ;1,43217E-3 ;1,70656E-4 ;4,23608E-3 
7768;7,76800E-1 ;9,03322E+0 ;1,26857E+0 ;1,04188E+0 ;2,30080E+0 ;7,36000E-2 ;4,82155E-1 ;1,37238E+0 ;2,96626E+0 ;1,43020E-3 ;1,70656E-4 ;-2,93410E-3 
7769;7,76900E-1 ;9,03322E+0 ;1,26296E+0 ;1,04475E+0 ;2,29519E+0 ;7,36000E-2 ;4,82155E-1 ;1,37167E+0 ;2,95812E+0 ;1,42627E-3 ;1,70656E-4 ;-5,80083E-3 
7770;7,77000E-1 ;9,03322E+0 ;1,26194E+0 ;1,04547E+0 ;2,29417E+0 ;7,36000E-2 ;4,82155E-1 ;1,37023E+0 ;2,95609E+0 ;1,42529E-3 ;1,70656E-4 ;2,80160E-3 
7771;7,77100E-1 ;9,03322E+0 ;1,26194E+0 ;1,04762E+0 ;2,29417E+0 ;7,36000E-2 ;4,82155E-1 ;1,37167E+0 ;2,95002E+0 ;1,42237E-3 ;1,70656E-4 ;6,50992E-4 
7772;7,77200E-1 ;9,03322E+0 ;1,26194E+0 ;1,04188E+0 ;2,29417E+0 ;7,36000E-2 ;4,82155E-1 ;1,36808E+0 ;2,96626E+0 ;1,43020E-3 ;1,70656E-4 ;-2,21797E-3 
7773;7,77300E-1 ;9,03322E+0 ;1,25838E+0 ;1,03471E+0 ;2,29061E+0 ;7,36000E-2 ;4,82155E-1 ;1,36808E+0 ;2,98682E+0 ;1,44011E-3 ;1,70656E-4 ;-7,83488E-4 
7774;7,77400E-1 ;9,03322E+0 ;1,26194E+0 ;1,03185E+0 ;2,29417E+0 ;7,36000E-2 ;4,82155E-1 ;1,37238E+0 ;2,99511E+0 ;1,44411E-3 ;1,70656E-4 ;1,06879E-2 
7775;7,77500E-1 ;9,03322E+0 ;1,26296E+0 ;1,03041E+0 ;2,29519E+0 ;7,36000E-2 ;4,82155E-1 ;1,37095E+0 ;2,99928E+0 ;1,44612E-3 ;1,70656E-4 ;2,07248E-2 
7776;7,77600E-1 ;9,03322E+0 ;1,26959E+0 ;1,02755E+0 ;2,30182E+0 ;7,36000E-2 ;4,82155E-1 ;1,36593E+0 ;3,00765E+0 ;1,45015E-3 ;1,70656E-4 ;3,93642E-2 
7777;7,77700E-1 ;9,03322E+0 ;1,27213E+0 ;1,03615E+0 ;2,30436E+0 ;7,36000E-2 ;4,82155E-1 ;1,36880E+0 ;2,98268E+0 ;1,43811E-3 ;1,70656E-4 ;6,01541E-2 
7778;7,77800E-1 ;9,03322E+0 ;1,27774E+0 ;1,03902E+0 ;2,30997E+0 ;7,36000E-2 ;4,82155E-1 ;1,36091E+0 ;2,97445E+0 ;1,43414E-3 ;1,70656E-4 ;6,80404E-2 
7779;7,77900E-1 ;9,03322E+0 ;1,27774E+0 ;1,04403E+0 ;2,30997E+0 ;7,36000E-2 ;4,82155E-1 ;1,36234E+0 ;2,96015E+0 ;1,42725E-3 ;1,70656E-4 ;9,24155E-2 
7780;7,78000E-1 ;9,03322E+0 ;1,27672E+0 ;1,04403E+0 ;2,30895E+0 ;7,36000E-2 ;4,82155E-1 ;1,36378E+0 ;2,96015E+0 ;1,42725E-3 ;1,70656E-4 ;1,36864E-1 
7781;7,78100E-1 ;9,03322E+0 ;1,27825E+0 ;1,04260E+0 ;2,31048E+0 ;7,36000E-2 ;4,82155E-1 ;1,36091E+0 ;2,96422E+0 ;1,42921E-3 ;1,70656E-4 ;1,71992E-1 
7782;7,78200E-1 ;9,03322E+0 ;1,27621E+0 ;1,03543E+0 ;2,30844E+0 ;7,36000E-2 ;4,82155E-1 ;1,35733E+0 ;2,98474E+0 ;1,43911E-3 ;1,70656E-4 ;2,12140E-1 
7783;7,78300E-1 ;9,03322E+0 ;1,27774E+0 ;1,03113E+0 ;2,30997E+0 ;7,36000E-2 ;4,82155E-1 ;1,36019E+0 ;2,99719E+0 ;1,44511E-3 ;1,70656E-4 ;2,50137E-1 
7784;7,78400E-1 ;9,03322E+0 ;1,27723E+0 ;1,02539E+0 ;2,30946E+0 ;7,36000E-2 ;4,82155E-1 ;1,35374E+0 ;3,01396E+0 ;1,45319E-3 ;1,70656E-4 ;3,02472E-1 
7785;7,78500E-1 ;9,03322E+0 ;1,27876E+0 ;1,02826E+0 ;2,31099E+0 ;7,36000E-2 ;4,82155E-1 ;1,35159E+0 ;3,00556E+0 ;1,44914E-3 ;1,70656E-4 ;3,43336E-1 
7786;7,78600E-1 ;9,03322E+0 ;1,28130E+0 ;1,03328E+0 ;2,31353E+0 ;7,36000E-2 ;4,82155E-1 ;1,36019E+0 ;2,99096E+0 ;1,44210E-3 ;1,70656E-4 ;3,41185E-1 
7787;7,78700E-1 ;9,03322E+0 ;1,28130E+0 ;1,03758E+0 ;2,31353E+0 ;7,36000E-2 ;4,82155E-1 ;1,35876E+0 ;2,97856E+0 ;1,43613E-3 ;1,70656E-4 ;3,05339E-1 
7788;7,78800E-1 ;9,03322E+0 ;1,28436E+0 ;1,04547E+0 ;2,31659E+0 ;7,36000E-2 ;4,82155E-1 ;1,35804E+0 ;2,95609E+0 ;1,42529E-3 ;1,70656E-4 ;2,61606E-1 
7789;7,78900E-1 ;9,03322E+0 ;1,28385E+0 ;1,04834E+0 ;2,31608E+0 ;7,36000E-2 ;4,82155E-1 ;1,35948E+0 ;2,94801E+0 ;1,42139E-3 ;1,70656E-4 ;2,12140E-1 
7790;7,79000E-1 ;9,03322E+0 ;1,28844E+0 ;1,04834E+0 ;2,32067E+0 ;7,36000E-2 ;4,82155E-1 ;1,35733E+0 ;2,94801E+0 ;1,42139E-3 ;1,70656E-4 ;1,77728E-1 
7791;7,79100E-1 ;9,03322E+0 ;1,28793E+0 ;1,03973E+0 ;2,32016E+0 ;7,36000E-2 ;4,82155E-1 ;1,36306E+0 ;2,97240E+0 ;1,43315E-3 ;1,70656E-4 ;1,46901E-1 
7792;7,79200E-1 ;9,03322E+0 ;1,29150E+0 ;1,03543E+0 ;2,32373E+0 ;7,36000E-2 ;4,82155E-1 ;1,36091E+0 ;2,98474E+0 ;1,43911E-3 ;1,70656E-4 ;1,15356E-1 
7793;7,79300E-1 ;9,03322E+0 ;1,29455E+0 ;1,03543E+0 ;2,32678E+0 ;7,36000E-2 ;4,82155E-1 ;1,36521E+0 ;2,98474E+0 ;1,43911E-3 ;1,70656E-4 ;9,52822E-2 
7794;7,79400E-1 ;9,03322E+0 ;1,29455E+0 ;1,02898E+0 ;2,32678E+0 ;7,36000E-2 ;4,82155E-1 ;1,36521E+0 ;3,00346E+0 ;1,44813E-3 ;1,70656E-4 ;7,73612E-2 
7795;7,79500E-1 ;9,03322E+0 ;1,29455E+0 ;1,03830E+0 ;2,32678E+0 ;7,36000E-2 ;4,82155E-1 ;1,36378E+0 ;2,97650E+0 ;1,43513E-3 ;1,70656E-4 ;6,87565E-2 
7796;7,79600E-1 ;9,03322E+0 ;1,29812E+0 ;1,04332E+0 ;2,33035E+0 ;7,36000E-2 ;4,82155E-1 ;1,36593E+0 ;2,96218E+0 ;1,42823E-3 ;1,70656E-4 ;6,15886E-2 
7797;7,79700E-1 ;9,03322E+0 ;1,29863E+0 ;1,04475E+0 ;2,33086E+0 ;7,36000E-2 ;4,82155E-1 ;1,36665E+0 ;2,95812E+0 ;1,42627E-3 ;1,70656E-4 ;4,07986E-2 
7798;7,79800E-1 ;9,03322E+0 ;1,30067E+0 ;1,04547E+0 ;2,33290E+0 ;7,36000E-2 ;4,82155E-1 ;1,36880E+0 ;2,95609E+0 ;1,42529E-3 ;1,70656E-4 ;1,64236E-2 
7799;7,79900E-1 ;9,03322E+0 ;1,29761E+0 ;1,04618E+0 ;2,32984E+0 ;7,36000E-2 ;4,82155E-1 ;1,36593E+0 ;2,95407E+0 ;1,42432E-3 ;1,70656E-4 ;7,81894E-3 
7800;7,80000E-1 ;9,03322E+0 ;1,30067E+0 ;1,04905E+0 ;2,33290E+0 ;7,36000E-2 ;4,82155E-1 ;1,36163E+0 ;2,94599E+0 ;1,42042E-3 ;1,70656E-4 ;2,86111E-2 
7801;7,80100E-1 ;9,03322E+0 ;1,31086E+0 ;1,05049E+0 ;2,34309E+0 ;7,36000E-2 ;4,82155E-1 ;1,36234E+0 ;2,94197E+0 ;1,41848E-3 ;1,70656E-4 ;5,37023E-2 
7802;7,80200E-1 ;9,03322E+0 ;1,31544E+0 ;1,05049E+0 ;2,34767E+0 ;7,36000E-2 ;4,82155E-1 ;1,36808E+0 ;2,94197E+0 ;1,41848E-3 ;1,70656E-4 ;7,37761E-2 
7803;7,80300E-1 ;9,03322E+0 ;1,31901E+0 ;1,05336E+0 ;2,35124E+0 ;7,36000E-2 ;4,82155E-1 ;1,35948E+0 ;2,93396E+0 ;1,41462E-3 ;1,70656E-4 ;8,16624E-2 
7804;7,80400E-1 ;9,03322E+0 ;1,32105E+0 ;1,05264E+0 ;2,35328E+0 ;7,36000E-2 ;4,82155E-1 ;1,36163E+0 ;2,93596E+0 ;1,41559E-3 ;1,70656E-4 ;7,66428E-2 
7805;7,80500E-1 ;9,03322E+0 ;1,32309E+0 ;1,05766E+0 ;2,35532E+0 ;7,36000E-2 ;4,82155E-1 ;1,35948E+0 ;2,92203E+0 ;1,40887E-3 ;1,70656E-4 ;6,01541E-2 
7806;7,80600E-1 ;9,03322E+0 ;1,32869E+0 ;1,05766E+0 ;2,36092E+0 ;7,36000E-2 ;4,82155E-1 ;1,36091E+0 ;2,92203E+0 ;1,40887E-3 ;1,70656E-4 ;4,86827E-2 
7807;7,80700E-1 ;9,03322E+0 ;1,32767E+0 ;1,06124E+0 ;2,35990E+0 ;7,36000E-2 ;4,82155E-1 ;1,36019E+0 ;2,91215E+0 ;1,40411E-3 ;1,70656E-4 ;3,00434E-2 
7808;7,80800E-1 ;9,03322E+0 ;1,33124E+0 ;1,06411E+0 ;2,36347E+0 ;7,36000E-2 ;4,82155E-1 ;1,36449E+0 ;2,90431E+0 ;1,40033E-3 ;1,70656E-4 ;2,28754E-2 
7809;7,80900E-1 ;9,03322E+0 ;1,33175E+0 ;1,05837E+0 ;2,36398E+0 ;7,36000E-2 ;4,82155E-1 ;1,36808E+0 ;2,92005E+0 ;1,40791E-3 ;1,70656E-4 ;1,21202E-2 
7810;7,81000E-1 ;9,03322E+0 ;1,33226E+0 ;1,06913E+0 ;2,36449E+0 ;7,36000E-2 ;4,82155E-1 ;1,37095E+0 ;2,89068E+0 ;1,39375E-3 ;1,70656E-4 ;-1,49962E-3 
7811;7,81100E-1 ;9,03322E+0 ;1,32971E+0 ;1,07271E+0 ;2,36194E+0 ;7,36000E-2 ;4,82155E-1 ;1,37382E+0 ;2,88102E+0 ;1,38910E-3 ;1,70656E-4 ;-1,49962E-3 
7812;7,81200E-1 ;9,03322E+0 ;1,33583E+0 ;1,07343E+0 ;2,36806E+0 ;7,36000E-2 ;4,82155E-1 ;1,36736E+0 ;2,87909E+0 ;1,38817E-3 ;1,70656E-4 ;7,10282E-3 
7813;7,81300E-1 ;9,03322E+0 ;1,34296E+0 ;1,07701E+0 ;2,37519E+0 ;7,36000E-2 ;4,82155E-1 ;1,37310E+0 ;2,86951E+0 ;1,38355E-3 ;1,70656E-4 ;2,00065E-2 
7814;7,81400E-1 ;9,03322E+0 ;1,34958E+0 ;1,07845E+0 ;2,38181E+0 ;7,36000E-2 ;4,82155E-1 ;1,36378E+0 ;2,86570E+0 ;1,38171E-3 ;1,70656E-4 ;3,36285E-2 
7815;7,81500E-1 ;9,03322E+0 ;1,35723E+0 ;1,08848E+0 ;2,38946E+0 ;7,36000E-2 ;4,82155E-1 ;1,36593E+0 ;2,83927E+0 ;1,36897E-3 ;1,70656E-4 ;4,22309E-2 
7816;7,81600E-1 ;9,03322E+0 ;1,36385E+0 ;1,09135E+0 ;2,39608E+0 ;7,36000E-2 ;4,82155E-1 ;1,36593E+0 ;2,83181E+0 ;1,36537E-3 ;1,70656E-4 ;4,43815E-2 
7817;7,81700E-1 ;9,03322E+0 ;1,36283E+0 ;1,09135E+0 ;2,39506E+0 ;7,36000E-2 ;4,82155E-1 ;1,36808E+0 ;2,83181E+0 ;1,36537E-3 ;1,70656E-4 ;3,36285E-2 
7818;7,81800E-1 ;9,03322E+0 ;1,36691E+0 ;1,09063E+0 ;2,39914E+0 ;7,36000E-2 ;4,82155E-1 ;1,37095E+0 ;2,83367E+0 ;1,36627E-3 ;1,70656E-4 ;2,35916E-2 
7819;7,81900E-1 ;9,03322E+0 ;1,37149E+0 ;1,09852E+0 ;2,40372E+0 ;7,36000E-2 ;4,82155E-1 ;1,36951E+0 ;2,81333E+0 ;1,35646E-3 ;1,70656E-4 ;1,14040E-2 
7820;7,82000E-1 ;9,03322E+0 ;1,36793E+0 ;1,09995E+0 ;2,40016E+0 ;7,36000E-2 ;4,82155E-1 ;1,37023E+0 ;2,80966E+0 ;1,35469E-3 ;1,70656E-4 ;4,95221E-3 
7821;7,82100E-1 ;9,03322E+0 ;1,36742E+0 ;1,10569E+0 ;2,39965E+0 ;7,36000E-2 ;4,82155E-1 ;1,36665E+0 ;2,79509E+0 ;1,34767E-3 ;1,70656E-4 ;-4,36858E-3 
7822;7,82200E-1 ;9,03322E+0 ;1,37353E+0 ;1,10784E+0 ;2,40576E+0 ;7,36000E-2 ;4,82155E-1 ;1,36951E+0 ;2,78966E+0 ;1,34505E-3 ;1,70656E-4 ;-5,08470E-3 
7823;7,82300E-1 ;9,03322E+0 ;1,37659E+0 ;1,10999E+0 ;2,40882E+0 ;7,36000E-2 ;4,82155E-1 ;1,36736E+0 ;2,78425E+0 ;1,34244E-3 ;1,70656E-4 ;3,51773E-3 
7824;7,82400E-1 ;9,03322E+0 ;1,38678E+0 ;1,11142E+0 ;2,41901E+0 ;7,36000E-2 ;4,82155E-1 ;1,36951E+0 ;2,78067E+0 ;1,34071E-3 ;1,70656E-4 ;1,85742E-2 
7825;7,82500E-1 ;9,03322E+0 ;1,39595E+0 ;1,11357E+0 ;2,42818E+0 ;7,36000E-2 ;4,82155E-1 ;1,36880E+0 ;2,77530E+0 ;1,33812E-3 ;1,70656E-4 ;3,79297E-2 
7826;7,82600E-1 ;9,03322E+0 ;1,40512E+0 ;1,11788E+0 ;2,43735E+0 ;7,36000E-2 ;4,82155E-1 ;1,35948E+0 ;2,76461E+0 ;1,33297E-3 ;1,70656E-4 ;5,58529E-2 
7827;7,82700E-1 ;9,03322E+0 ;1,40971E+0 ;1,12146E+0 ;2,44194E+0 ;7,36000E-2 ;4,82155E-1 ;1,36019E+0 ;2,75578E+0 ;1,32871E-3 ;1,70656E-4 ;5,94380E-2 
7828;7,82800E-1 ;9,03322E+0 ;1,41684E+0 ;1,12648E+0 ;2,44907E+0 ;7,36000E-2 ;4,82155E-1 ;1,36306E+0 ;2,74350E+0 ;1,32279E-3 ;1,70656E-4 ;5,94380E-2 
7829;7,82900E-1 ;9,03322E+0 ;1,42347E+0 ;1,12720E+0 ;2,45570E+0 ;7,36000E-2 ;4,82155E-1 ;1,36163E+0 ;2,74176E+0 ;1,32195E-3 ;1,70656E-4 ;4,94011E-2 
7830;7,83000E-1 ;9,03322E+0 ;1,42703E+0 ;1,12791E+0 ;2,45926E+0 ;7,36000E-2 ;4,82155E-1 ;1,35948E+0 ;2,74002E+0 ;1,32111E-3 ;1,70656E-4 ;4,07986E-2 
7831;7,83100E-1 ;9,03322E+0 ;1,42805E+0 ;1,13580E+0 ;2,46028E+0 ;7,36000E-2 ;4,82155E-1 ;1,36665E+0 ;2,72099E+0 ;1,31194E-3 ;1,70656E-4 ;2,28754E-2 
7832;7,83200E-1 ;9,03322E+0 ;1,43060E+0 ;1,13795E+0 ;2,46283E+0 ;7,36000E-2 ;4,82155E-1 ;1,36880E+0 ;2,71585E+0 ;1,30946E-3 ;1,70656E-4 ;5,66834E-3 
7833;7,83300E-1 ;9,03322E+0 ;1,43366E+0 ;1,14225E+0 ;2,46589E+0 ;7,36000E-2 ;4,82155E-1 ;1,36593E+0 ;2,70562E+0 ;1,30453E-3 ;1,70656E-4 ;-5,08470E-3 
7834;7,83400E-1 ;9,03322E+0 ;1,43111E+0 ;1,14512E+0 ;2,46334E+0 ;7,36000E-2 ;4,82155E-1 ;1,36736E+0 ;2,69884E+0 ;1,30126E-3 ;1,70656E-4 ;-1,94228E-2 
7835;7,83500E-1 ;9,03322E+0 ;1,43162E+0 ;1,14727E+0 ;2,46385E+0 ;7,36000E-2 ;4,82155E-1 ;1,36593E+0 ;2,69379E+0 ;1,29882E-3 ;1,70656E-4 ;-2,30079E-2 
7836;7,83600E-1 ;9,03322E+0 ;1,43774E+0 ;1,15372E+0 ;2,46997E+0 ;7,36000E-2 ;4,82155E-1 ;1,36880E+0 ;2,67872E+0 ;1,29156E-3 ;1,70656E-4 ;-3,23287E-2 
7837;7,83700E-1 ;9,03322E+0 ;1,44436E+0 ;1,15516E+0 ;2,47659E+0 ;7,36000E-2 ;4,82155E-1 ;1,36521E+0 ;2,67539E+0 ;1,28995E-3 ;1,70656E-4 ;-3,37610E-2 
7838;7,83800E-1 ;9,03322E+0 ;1,45047E+0 ;1,15874E+0 ;2,48270E+0 ;7,36000E-2 ;4,82155E-1 ;1,36378E+0 ;2,66712E+0 ;1,28596E-3 ;1,70656E-4 ;-2,58747E-2 
7839;7,83900E-1 ;9,03322E+0 ;1,45710E+0 ;1,15874E+0 ;2,48933E+0 ;7,36000E-2 ;4,82155E-1 ;1,36808E+0 ;2,66712E+0 ;1,28596E-3 ;1,70656E-4 ;-2,73091E-2 
7840;7,84000E-1 ;9,03322E+0 ;1,46219E+0 ;1,15874E+0 ;2,49442E+0 ;7,36000E-2 ;4,82155E-1 ;1,37453E+0 ;2,66712E+0 ;1,28596E-3 ;1,70656E-4 ;-1,72722E-2 
7841;7,84100E-1 ;9,03322E+0 ;1,47646E+0 ;1,16376E+0 ;2,50869E+0 ;7,36000E-2 ;4,82155E-1 ;1,36593E+0 ;2,65562E+0 ;1,28042E-3 ;1,70656E-4 ;3,51773E-3 
7842;7,84200E-1 ;9,03322E+0 ;1,49175E+0 ;1,16017E+0 ;2,52398E+0 ;7,36000E-2 ;4,82155E-1 ;1,36880E+0 ;2,66382E+0 ;1,28438E-3 ;1,70656E-4 ;2,07248E-2 
7843;7,84300E-1 ;9,03322E+0 ;1,49633E+0 ;1,17021E+0 ;2,52856E+0 ;7,36000E-2 ;4,82155E-1 ;1,36880E+0 ;2,64098E+0 ;1,27336E-3 ;1,70656E-4 ;3,00434E-2 
7844;7,84400E-1 ;9,03322E+0 ;1,50652E+0 ;1,17021E+0 ;2,53875E+0 ;7,36000E-2 ;4,82155E-1 ;1,36449E+0 ;2,64098E+0 ;1,27336E-3 ;1,70656E-4 ;3,00434E-2 
7845;7,84500E-1 ;9,03322E+0 ;1,51468E+0 ;1,17380E+0 ;2,54691E+0 ;7,36000E-2 ;4,82155E-1 ;1,36521E+0 ;2,63291E+0 ;1,26947E-3 ;1,70656E-4 ;4,07986E-2 
7846;7,84600E-1 ;9,03322E+0 ;1,51977E+0 ;1,17738E+0 ;2,55200E+0 ;7,36000E-2 ;4,82155E-1 ;1,35876E+0 ;2,62489E+0 ;1,26560E-3 ;1,70656E-4 ;6,23047E-2 
7847;7,84700E-1 ;9,03322E+0 ;1,52334E+0 ;1,17451E+0 ;2,55557E+0 ;7,36000E-2 ;4,82155E-1 ;1,36593E+0 ;2,63131E+0 ;1,26870E-3 ;1,70656E-4 ;7,80773E-2 
7848;7,84800E-1 ;9,03322E+0 ;1,53455E+0 ;1,18240E+0 ;2,56678E+0 ;7,36000E-2 ;4,82155E-1 ;1,35948E+0 ;2,61375E+0 ;1,26023E-3 ;1,70656E-4 ;1,18225E-1 
7849;7,84900E-1 ;9,03322E+0 ;1,53659E+0 ;1,18383E+0 ;2,56882E+0 ;7,36000E-2 ;4,82155E-1 ;1,35948E+0 ;2,61059E+0 ;1,25871E-3 ;1,70656E-4 ;1,70560E-1 
7850;7,85000E-1 ;9,03322E+0 ;1,54423E+0 ;1,19244E+0 ;2,57646E+0 ;7,36000E-2 ;4,82155E-1 ;1,35518E+0 ;2,59175E+0 ;1,24963E-3 ;1,70656E-4 ;2,44401E-1 
7851;7,85100E-1 ;9,03322E+0 ;1,54627E+0 ;1,18957E+0 ;2,57850E+0 ;7,36000E-2 ;4,82155E-1 ;1,36091E+0 ;2,59800E+0 ;1,25264E-3 ;1,70656E-4 ;3,10356E-1 
7852;7,85200E-1 ;9,03322E+0 ;1,55391E+0 ;1,19530E+0 ;2,58614E+0 ;7,36000E-2 ;4,82155E-1 ;1,35804E+0 ;2,58553E+0 ;1,24663E-3 ;1,70656E-4 ;3,49788E-1 
7853;7,85300E-1 ;9,03322E+0 ;1,56410E+0 ;1,19172E+0 ;2,59633E+0 ;7,36000E-2 ;4,82155E-1 ;1,36019E+0 ;2,59331E+0 ;1,25038E-3 ;1,70656E-4 ;3,69143E-1 
7854;7,85400E-1 ;9,03322E+0 ;1,56767E+0 ;1,19530E+0 ;2,59990E+0 ;7,36000E-2 ;4,82155E-1 ;1,35589E+0 ;2,58553E+0 ;1,24663E-3 ;1,70656E-4 ;5,06075E-1 
